atis_id;airport_icao;visibility;wind_speed;wind_gust;wind_direction;rvr;runway_designator_number;runway_designator_side;runway_ils_category;headwind;crosswind;ceiling;weather_phenomenon;ILS;RNAV;RNP;VISUAL
2007;KJFK;10.0;0;0;0;>6000;31;R;No Category;0.0;0.0;99999;;1;0;0;1
2008;KSFO;10.0;6;0;250;>6000;28;R;No Category;5.2;-3.0;18000;;1;0;0;0
2009;KSFO;10.0;6;0;280;>6000;28;R;No Category;6.0;0.0;18000;;1;0;0;0
2010;KATL;10.0;7;0;320;>6000;26;R;No ILS;3.5;6.1;99999;;0;0;0;1
2010;KATL;10.0;7;0;320;>6000;27;L;No ILS;4.5;5.4;99999;;0;0;0;1
2010;KATL;10.0;7;0;320;>6000;28;;No ILS;5.4;4.5;99999;;0;0;0;1
2011;KORD;10.0;4;0;230;>6000;27;C;No Category;3.1;-2.6;25000;;1;0;0;0
2013;KIAD;10.0;0;0;0;>6000;19;R;No Category;-0.0;0.0;99999;;1;0;0;1
2013;KIAD;10.0;0;0;0;>6000;19;C;No Category;-0.0;0.0;99999;;1;0;0;1
2014;KJFK;10.0;0;0;0;>6000;31;L;No Category;0.0;0.0;99999;;1;0;0;1
2014;KJFK;10.0;0;0;0;>6000;31;R;No Category;0.0;0.0;99999;;1;0;0;1
2015;KATL;10.0;8;0;310;>6000;26;R;No ILS;5.1;6.1;99999;;0;0;0;1
2015;KATL;10.0;8;0;310;>6000;27;L;No ILS;6.1;5.1;99999;;0;0;0;1
2015;KATL;10.0;8;0;310;>6000;28;;No ILS;6.9;4.0;99999;;0;0;0;1
2016;KORD;10.0;5;0;260;FFF;27;R;No Category;4.9;-0.9;25000;;1;0;0;1
2016;KORD;10.0;5;0;260;>6000;27;R;No Category;4.9;-0.9;25000;;1;0;0;1
2016;KORD;10.0;5;0;260;>6000;28;C;No Category;4.7;-1.7;25000;;1;0;0;1
2017;KIAD;10.0;0;0;0;>6000;19;R;No Category;-0.0;0.0;99999;;1;0;0;1
2017;KIAD;10.0;0;0;0;>6000;19;C;No Category;-0.0;0.0;99999;;1;0;0;1
2019;KSFO;10.0;6;0;280;>6000;28;R;No Category;6.0;0.0;18000;;1;0;0;0
2020;KJFK;10.0;4;0;160;>6000;13;L;No ILS;3.5;2.0;99999;;0;1;0;0
2020;KJFK;10.0;4;0;160;>6000;22;L;No ILS;2.0;-3.5;99999;;0;1;0;0
2021;KORD;10.0;6;0;270;FFF;27;R;No Category;6.0;0.0;25000;;1;0;0;1
2021;KORD;10.0;6;0;270;>6000;27;C;No Category;6.0;0.0;25000;;1;0;0;1
2021;KORD;10.0;6;0;270;>6000;27;R;No Category;6.0;0.0;25000;;1;0;0;1
2021;KORD;10.0;6;0;270;>6000;28;C;No Category;5.9;-1.0;25000;;1;0;0;1
2022;KJFK;10.0;0;0;0;>6000;13;L;No ILS;-0.0;-0.0;99999;;0;1;0;0
2022;KJFK;10.0;0;0;0;>6000;22;L;No ILS;-0.0;0.0;99999;;0;1;0;0
2024;KSFO;10.0;0;0;0;>6000;28;R;No Category;0.0;0.0;20000;;1;0;0;0
2025;KATL;10.0;10;0;310;>6000;26;R;No ILS;6.4;7.7;99999;;0;0;0;1
2025;KATL;10.0;10;0;310;>6000;27;L;No ILS;7.7;6.4;99999;;0;0;0;1
2025;KATL;10.0;10;0;310;>6000;28;;No ILS;8.7;5.0;99999;;0;0;0;1
2027;KATL;10.0;8;0;300;>6000;26;R;No ILS;6.1;5.1;99999;;0;0;0;1
2027;KATL;10.0;8;0;300;>6000;27;L;No ILS;6.9;4.0;99999;;0;0;0;1
2027;KATL;10.0;8;0;300;>6000;28;;No ILS;7.5;2.7;99999;;0;0;0;1
2030;KJFK;10.0;6;0;200;>6000;13;L;No ILS;2.1;5.6;99999;;0;1;0;0
2030;KJFK;10.0;6;0;200;>6000;22;L;No ILS;5.6;-2.1;99999;;0;1;0;0
2031;KSFO;10.0;3;0;210;>6000;28;R;No Category;1.0;-2.8;99999;;1;0;0;0
2032;KORD;10.0;7;0;310;FFF;27;R;No Category;5.4;4.5;25000;;1;0;0;1
2032;KORD;10.0;7;0;310;>6000;27;C;No Category;5.4;4.5;25000;;1;0;0;1
2032;KORD;10.0;7;0;310;>6000;27;R;No Category;5.4;4.5;25000;;1;0;0;1
2032;KORD;10.0;7;0;310;>6000;28;C;No Category;6.1;3.5;25000;;1;0;0;1
2033;KSFO;10.0;0;0;0;>6000;28;L;No ILS;0.0;0.0;99999;;0;0;0;1
2033;KSFO;10.0;0;0;0;>6000;28;R;No ILS;0.0;0.0;99999;;0;0;0;1
2034;KATL;10.0;6;0;310;>6000;26;R;No ILS;3.9;4.6;99999;;0;0;0;1
2034;KATL;10.0;6;0;310;>6000;27;L;No ILS;4.6;3.9;99999;;0;0;0;1
2035;KJFK;10.0;5;0;220;>6000;13;L;No ILS;0.0;5.0;99999;;0;1;0;0
2035;KJFK;10.0;5;0;220;>6000;22;L;No ILS;5.0;0.0;99999;;0;1;0;0
2036;KORD;10.0;17;0;10;>6000;10;R;No Category;-0.0;-17.0;25000;;1;0;0;1
2036;KORD;10.0;17;0;10;>6000;10;C;No Category;-0.0;-17.0;25000;;1;0;0;1
2038;KIAD;10.0;3;0;-1;>6000;19;L;No Category;-2.9;0.6;99999;;1;0;0;1
2038;KIAD;10.0;3;0;-1;>6000;19;R;No Category;-2.9;0.6;99999;;1;0;0;1
2038;KIAD;10.0;3;0;-1;>6000;19;C;No Category;-2.9;0.6;99999;;1;0;0;1
2040;KATL;10.0;6;0;300;>6000;26;R;No ILS;4.6;3.9;99999;;0;0;0;1
2040;KATL;10.0;6;0;300;>6000;28;;No ILS;5.6;2.1;99999;;0;0;0;1
2041;KIAD;10.0;4;0;220;>6000;19;L;No Category;3.5;2.0;99999;;1;0;0;1
2041;KIAD;10.0;4;0;220;>6000;19;R;No Category;3.5;2.0;99999;;1;0;0;1
2041;KIAD;10.0;4;0;220;>6000;19;C;No Category;3.5;2.0;99999;;1;0;0;1
2042;KSFO;10.0;3;0;160;>6000;28;L;No ILS;-1.5;-2.6;99999;;0;0;0;1
2042;KSFO;10.0;3;0;160;>6000;28;R;No ILS;-1.5;-2.6;99999;;0;0;0;1
2043;KJFK;10.0;6;0;210;>6000;13;L;No ILS;1.0;5.9;99999;;0;1;0;0
2043;KJFK;10.0;6;0;210;>6000;22;L;No ILS;5.9;-1.0;99999;;0;1;0;0
2044;KORD;10.0;22;34;20;>6000;10;R;No Category;3.8;-21.7;25000;;1;0;0;1
2044;KORD;10.0;22;34;20;>6000;10;C;No Category;3.8;-21.7;25000;;1;0;0;1
2046;KIAD;10.0;8;0;190;>6000;19;C;No Category;8.0;0.0;99999;;1;0;0;1
2045;KSFO;10.0;6;0;130;>6000;28;L;No ILS;-5.2;-3.0;99999;;0;0;0;1
2045;KSFO;10.0;6;0;130;>6000;28;R;No ILS;-5.2;-3.0;99999;;0;0;0;1
2048;KJFK;10.0;10;0;200;>6000;13;L;No ILS;3.4;9.4;99999;;0;1;0;0
2048;KJFK;10.0;10;0;200;>6000;22;L;No ILS;9.4;-3.4;99999;;0;1;0;0
2049;KATL;10.0;5;0;310;>6000;26;R;No ILS;3.2;3.8;99999;;0;0;0;1
2049;KATL;10.0;5;0;310;>6000;27;L;No ILS;3.8;3.2;99999;;0;0;0;1
2049;KATL;10.0;5;0;310;>6000;28;;No ILS;4.3;2.5;99999;;0;0;0;1
2050;KORD;10.0;26;34;20;>6000;10;R;No Category;4.5;-25.6;25000;;1;0;0;1
2050;KORD;10.0;26;34;20;>6000;10;C;No Category;4.5;-25.6;25000;;1;0;0;1
2051;KIAD;10.0;7;0;200;>6000;19;L;No Category;6.9;1.2;99999;;1;0;0;1
2051;KIAD;10.0;7;0;200;>6000;19;R;No Category;6.9;1.2;99999;;1;0;0;1
2051;KIAD;10.0;7;0;200;>6000;19;C;No Category;6.9;1.2;99999;;1;0;0;1
2053;KJFK;10.0;11;0;190;>6000;13;L;No ILS;5.5;9.5;99999;;0;1;0;0
2053;KJFK;10.0;11;0;190;>6000;22;L;No ILS;9.5;-5.5;99999;;0;1;0;0
2054;KATL;10.0;6;0;310;>6000;26;R;No ILS;3.9;4.6;99999;;0;0;0;1
2054;KATL;10.0;6;0;310;>6000;27;L;No ILS;4.6;3.9;99999;;0;0;0;1
2054;KATL;10.0;6;0;310;>6000;28;;No ILS;5.2;3.0;99999;;0;0;0;1
2055;KSFO;10.0;4;0;110;>6000;28;L;No ILS;-3.9;-0.7;99999;;0;0;0;1
2055;KSFO;10.0;4;0;110;>6000;28;R;No ILS;-3.9;-0.7;99999;;0;0;0;1
2056;KORD;10.0;25;34;20;>6000;10;R;No Category;4.3;-24.6;25000;;1;0;0;1
2056;KORD;10.0;25;34;20;>6000;10;C;No Category;4.3;-24.6;25000;;1;0;0;1
2058;KATL;10.0;7;0;320;>6000;26;R;No ILS;3.5;6.1;99999;;0;0;0;1
2058;KATL;10.0;7;0;320;>6000;27;L;No ILS;4.5;5.4;99999;;0;0;0;1
2058;KATL;10.0;7;0;320;>6000;28;;No ILS;5.4;4.5;99999;;0;0;0;1
2059;KORD;10.0;22;29;20;>6000;10;R;No Category;3.8;-21.7;25000;;1;0;0;1
2059;KORD;10.0;22;29;20;>6000;10;C;No Category;3.8;-21.7;25000;;1;0;0;1
2060;KSFO;10.0;6;0;40;>6000;28;L;No ILS;-3.0;5.2;10000;;0;0;0;1
2060;KSFO;10.0;6;0;40;>6000;28;R;No ILS;-3.0;5.2;10000;;0;0;0;1
2061;KIAD;10.0;8;0;210;>6000;19;L;No Category;7.5;2.7;99999;;1;0;0;1
2061;KIAD;10.0;8;0;210;>6000;19;R;No Category;7.5;2.7;99999;;1;0;0;1
2061;KIAD;10.0;8;0;210;>6000;19;C;No Category;7.5;2.7;99999;;1;0;0;1
2062;KJFK;10.0;12;0;190;>6000;13;L;No ILS;6.0;10.4;99999;;0;1;0;0
2062;KJFK;10.0;12;0;190;>6000;22;L;No ILS;10.4;-6.0;99999;;0;1;0;0
2063;KJFK;10.0;15;0;180;>6000;13;L;No ILS;9.6;11.5;99999;;0;1;0;0
2063;KJFK;10.0;15;0;180;>6000;22;L;No ILS;11.5;-9.6;99999;;0;1;0;0
2065;KORD;10.0;21;29;30;>6000;10;R;No Category;7.2;-19.7;25000;;1;0;0;1
2065;KORD;10.0;21;29;30;>6000;10;C;No Category;7.2;-19.7;25000;;1;0;0;1
2066;KSFO;10.0;14;22;240;>6000;28;L;No ILS;10.7;-9.0;9500;;0;0;0;1
2066;KSFO;10.0;14;22;240;>6000;28;R;No ILS;10.7;-9.0;9500;;0;0;0;1
2067;KATL;10.0;10;0;280;>6000;26;R;No ILS;9.4;3.4;99999;;0;0;0;1
2067;KATL;10.0;10;0;280;>6000;27;L;No ILS;9.8;1.7;99999;;0;0;0;1
2067;KATL;10.0;10;0;280;>6000;28;;No ILS;10.0;0.0;99999;;0;0;0;1
2068;KIAD;10.0;4;0;-1;>6000;19;L;No Category;-3.9;0.8;99999;;1;0;0;1
2068;KIAD;10.0;4;0;-1;>6000;19;R;No Category;-3.9;0.8;99999;;1;0;0;1
2068;KIAD;10.0;4;0;-1;>6000;19;C;No Category;-3.9;0.8;99999;;1;0;0;1
2070;KJFK;10.0;14;0;180;>6000;13;L;No ILS;9.0;10.7;25000;;0;1;0;0
2070;KJFK;10.0;14;0;180;>6000;22;L;No ILS;10.7;-9.0;25000;;0;1;0;0
2071;KATL;10.0;9;14;270;>6000;26;R;No ILS;8.9;1.6;99999;;0;0;0;1
2071;KATL;10.0;9;14;270;>6000;27;L;No ILS;9.0;0.0;99999;;0;0;0;1
2071;KATL;10.0;9;14;270;>6000;28;;No ILS;8.9;-1.6;99999;;0;0;0;1
2072;KIAD;10.0;9;16;220;>6000;19;L;No Category;7.8;4.5;99999;;1;0;0;1
2072;KIAD;10.0;9;16;220;>6000;19;R;No Category;7.8;4.5;99999;;1;0;0;1
2072;KIAD;10.0;9;16;220;>6000;19;C;No Category;7.8;4.5;99999;;1;0;0;1
2073;KORD;10.0;21;27;30;>6000;10;R;No Category;7.2;-19.7;25000;;1;0;0;1
2073;KORD;10.0;21;27;30;>6000;10;C;No Category;7.2;-19.7;25000;;1;0;0;1
2074;KSFO;10.0;7;0;220;>6000;28;L;No ILS;3.5;-6.1;99999;;0;0;0;1
2074;KSFO;10.0;7;0;220;>6000;28;R;No ILS;3.5;-6.1;99999;;0;0;0;1
2075;KIAD;10.0;11;19;220;>6000;19;R;No Category;9.5;5.5;99999;;1;0;0;1
2075;KIAD;10.0;11;19;220;>6000;19;C;No Category;9.5;5.5;99999;;1;0;0;1
2076;KJFK;10.0;15;0;180;>6000;13;L;No ILS;9.6;11.5;99999;;0;1;0;0
2076;KJFK;10.0;15;0;180;>6000;22;L;No ILS;11.5;-9.6;99999;;0;1;0;0
2077;KATL;10.0;6;0;250;>6000;26;R;No ILS;5.9;-1.0;99999;;0;0;0;1
2077;KATL;10.0;6;0;250;>6000;27;L;No ILS;5.6;-2.1;99999;;0;0;0;1
2077;KATL;10.0;6;0;250;>6000;28;;No ILS;5.2;-3.0;99999;;0;0;0;1
2078;KSFO;10.0;7;0;200;>6000;28;L;No ILS;1.2;-6.9;99999;;0;0;0;1
2078;KSFO;10.0;7;0;200;>6000;28;R;No ILS;1.2;-6.9;99999;;0;0;0;1
2079;KORD;10.0;20;0;30;>6000;10;R;No Category;6.8;-18.8;30000;;1;0;0;1
2079;KORD;10.0;20;0;30;>6000;10;C;No Category;6.8;-18.8;30000;;1;0;0;1
2081;KJFK;10.0;17;0;190;>6000;13;L;No ILS;8.5;14.7;25000;;0;1;0;0
2081;KJFK;10.0;17;0;190;>6000;22;L;No ILS;14.7;-8.5;25000;;0;1;0;0
2082;KATL;10.0;8;0;260;>6000;26;R;No ILS;8.0;0.0;99999;;0;0;0;1
2082;KATL;10.0;8;0;260;>6000;27;L;No ILS;7.9;-1.4;99999;;0;0;0;1
2082;KATL;10.0;8;0;260;>6000;28;;No ILS;7.5;-2.7;99999;;0;0;0;1
2083;KSFO;10.0;15;0;240;>6000;28;L;No ILS;11.5;-9.6;99999;;0;0;0;1
2083;KSFO;10.0;15;0;240;>6000;28;R;No ILS;11.5;-9.6;99999;;0;0;0;1
2085;KIAD;10.0;10;0;220;>6000;19;L;No Category;8.7;5.0;99999;;1;0;0;1
2085;KIAD;10.0;10;0;220;>6000;19;R;No Category;8.7;5.0;99999;;1;0;0;1
2085;KIAD;10.0;10;0;220;>6000;19;C;No Category;8.7;5.0;99999;;1;0;0;1
2086;KORD;10.0;16;0;40;>6000;10;R;No Category;8.0;-13.9;30000;;1;0;0;1
2086;KORD;10.0;16;0;40;>6000;10;C;No Category;8.0;-13.9;30000;;1;0;0;1
2087;KIAD;10.0;9;0;200;>6000;19;L;No Category;8.9;1.6;99999;;1;0;0;1
2087;KIAD;10.0;9;0;200;>6000;19;R;No Category;8.9;1.6;99999;;1;0;0;1
2087;KIAD;10.0;9;0;200;>6000;19;C;No Category;8.9;1.6;99999;;1;0;0;1
2089;KATL;10.0;7;0;220;>6000;26;R;No ILS;5.4;-4.5;99999;;0;0;0;1
2089;KATL;10.0;7;0;220;>6000;27;L;No ILS;4.5;-5.4;99999;;0;0;0;1
2089;KATL;10.0;7;0;220;>6000;28;;No ILS;3.5;-6.1;99999;;0;0;0;1
2090;KJFK;10.0;16;0;200;>6000;13;L;No ILS;5.5;15.0;25000;;0;1;0;0
2090;KJFK;10.0;16;0;200;>6000;22;L;No ILS;15.0;-5.5;25000;;0;1;0;0
2091;KSFO;10.0;14;0;250;>6000;28;L;No ILS;12.1;-7.0;99999;;0;0;0;1
2091;KSFO;10.0;14;0;250;>6000;28;R;No ILS;12.1;-7.0;99999;;0;0;0;1
2092;KORD;10.0;16;0;40;>6000;10;R;No Category;8.0;-13.9;30000;;1;0;0;1
2092;KORD;10.0;16;0;40;>6000;10;C;No Category;8.0;-13.9;30000;;1;0;0;1
2093;KORD;10.0;11;0;30;>6000;10;C;No Category;3.8;-10.3;25000;;1;0;0;0
2094;KSFO;10.0;13;22;240;>6000;28;L;No ILS;10.0;-8.4;2400;;0;0;0;1
2094;KSFO;10.0;13;22;240;>6000;28;R;No ILS;10.0;-8.4;2400;;0;0;0;1
2096;KATL;10.0;4;0;250;>6000;26;R;No ILS;3.9;-0.7;99999;;0;0;0;1
2096;KATL;10.0;4;0;250;>6000;27;L;No ILS;3.8;-1.4;99999;;0;0;0;1
2096;KATL;10.0;4;0;250;>6000;28;;No ILS;3.5;-2.0;99999;;0;0;0;1
2097;KIAD;10.0;7;0;200;>6000;19;L;No Category;6.9;1.2;99999;;1;0;0;1
2097;KIAD;10.0;7;0;200;>6000;19;R;No Category;6.9;1.2;99999;;1;0;0;1
2097;KIAD;10.0;7;0;200;>6000;19;C;No Category;6.9;1.2;99999;;1;0;0;1
2098;KJFK;10.0;8;0;220;>6000;13;L;No ILS;0.0;8.0;99999;;0;1;0;0
2098;KJFK;10.0;8;0;220;>6000;22;L;No ILS;8.0;0.0;99999;;0;1;0;0
2099;KORD;10.0;12;0;30;>6000;10;C;No Category;4.1;-11.3;25000;;1;0;0;0
2100;KSFO;10.0;13;0;230;>6000;28;L;No Category;8.4;-10.0;1900;;1;0;0;0
2100;KSFO;10.0;13;0;230;>6000;28;R;No Category;8.4;-10.0;1900;;1;0;0;0
2101;KIAD;10.0;3;0;220;>6000;19;L;No Category;2.6;1.5;99999;;1;0;0;1
2101;KIAD;10.0;3;0;220;>6000;19;C;No Category;2.6;1.5;99999;;1;0;0;1
2103;KATL;10.0;3;0;230;>6000;26;R;No ILS;2.6;-1.5;99999;;0;0;0;1
2103;KATL;10.0;3;0;230;>6000;27;L;No ILS;2.3;-1.9;99999;;0;0;0;1
2103;KATL;10.0;3;0;230;>6000;28;;No ILS;1.9;-2.3;99999;;0;0;0;1
2104;KIAD;10.0;5;0;210;>6000;19;C;No Category;4.7;1.7;99999;;1;0;0;1
2105;KJFK;10.0;6;0;200;>6000;22;L;No ILS;5.6;-2.1;99999;;0;1;0;0
2106;KSFO;10.0;3;0;-1;>6000;28;L;No ILS;0.6;2.9;1800;;0;0;0;1
2106;KSFO;10.0;3;0;-1;>6000;28;R;No ILS;0.6;2.9;1800;;0;0;0;1
2108;KATL;10.0;5;0;240;>6000;26;R;No ILS;4.7;-1.7;99999;;0;0;0;1
2108;KATL;10.0;5;0;240;>6000;27;L;No ILS;4.3;-2.5;99999;;0;0;0;1
2108;KATL;10.0;5;0;240;>6000;28;;No ILS;3.8;-3.2;99999;;0;0;0;1
2109;KORD;10.0;12;0;30;>6000;10;C;No Category;4.1;-11.3;99999;;1;0;0;0
2110;KIAD;10.0;5;0;190;>6000;19;C;No Category;5.0;0.0;99999;;1;0;0;1
2112;KJFK;10.0;0;0;0;>6000;22;L;No ILS;-0.0;0.0;99999;;0;1;0;0
2113;KATL;10.0;6;0;250;>6000;27;L;No ILS;5.6;-2.1;99999;;0;0;0;1
2113;KATL;10.0;6;0;250;>6000;28;;No ILS;5.2;-3.0;99999;;0;0;0;1
2113;KATL;10.0;6;0;250;0Â;27;L;No ILS;5.6;-2.1;99999;;0;0;0;1
2114;KORD;10.0;9;0;40;>6000;10;C;No Category;4.5;-7.8;99999;;1;0;0;0
2115;KSFO;10.0;6;0;130;>6000;28;L;No Category;-5.2;-3.0;2100;;1;0;0;0
2115;KSFO;10.0;6;0;130;>6000;28;R;No Category;-5.2;-3.0;2100;;1;0;0;0
2116;KIAD;10.0;5;0;190;>6000;19;C;No Category;5.0;0.0;99999;;1;0;0;1
2117;KATL;10.0;6;0;250;>6000;27;L;No ILS;5.6;-2.1;99999;;0;0;0;1
2117;KATL;10.0;6;0;250;>6000;28;;No ILS;5.2;-3.0;99999;;0;0;0;1
2117;KATL;10.0;6;0;250;0Â;27;L;No ILS;5.6;-2.1;99999;;0;0;0;1
2118;KSFO;10.0;4;0;160;>6000;28;L;No Category;-2.0;-3.5;3000;;1;0;0;0
2118;KSFO;10.0;4;0;160;>6000;28;R;No Category;-2.0;-3.5;3000;;1;0;0;0
2119;KJFK;10.0;0;0;0;>6000;22;L;No ILS;-0.0;0.0;99999;;0;1;0;0
2121;KORD;10.0;8;0;60;>6000;10;C;No Category;6.1;-5.1;99999;;1;0;0;0
2124;KJFK;10.0;11;0;360;>6000;31;L;No Category;7.1;8.4;99999;;1;0;0;0
2123;KIAD;10.0;0;0;0;>6000;19;C;No Category;-0.0;0.0;99999;;1;0;0;1
2126;KSFO;10.0;9;0;170;>6000;28;L;No Category;-3.1;-8.5;2400;;1;0;0;0
2126;KSFO;10.0;9;0;170;>6000;28;R;No Category;-3.1;-8.5;2400;;1;0;0;0
2127;KATL;10.0;6;0;250;>6000;27;L;No ILS;5.6;-2.1;99999;;0;0;0;1
2127;KATL;10.0;6;0;250;0Â;27;L;No ILS;5.6;-2.1;99999;;0;0;0;1
2128;KJFK;10.0;8;0;360;>6000;31;L;No Category;5.1;6.1;99999;;1;0;0;0
2129;KSFO;10.0;9;0;170;>6000;28;R;No Category;-3.1;-8.5;3900;;1;0;0;0
2130;KIAD;10.0;0;0;0;>6000;19;C;No Category;-0.0;0.0;99999;;1;0;0;1
2131;KATL;10.0;4;0;250;>6000;27;L;No ILS;3.8;-1.4;99999;;0;0;0;1
2131;KATL;10.0;4;0;250;0Â;27;L;No ILS;3.8;-1.4;99999;;0;0;0;1
2136;KJFK;10.0;9;0;360;>6000;31;L;No Category;5.8;6.9;99999;;1;0;0;0
2137;KSFO;10.0;9;0;170;>6000;28;R;No Category;-3.1;-8.5;3900;;1;0;0;0
2139;KATL;10.0;0;0;0;>6000;27;L;No ILS;0.0;0.0;99999;;0;0;0;1
2140;KATL;10.0;0;0;0;>6000;27;L;No ILS;0.0;0.0;99999;;0;0;0;1
2142;KJFK;10.0;8;0;10;>6000;31;L;No Category;4.0;6.9;99999;;1;0;0;1
2142;KJFK;10.0;8;0;10;>6000;31;R;No Category;4.0;6.9;99999;;1;0;0;1
2143;KSFO;10.0;9;0;150;>6000;28;R;No Category;-5.8;-6.9;1800;;1;0;0;0
2143;KSFO;10.0;9;0;150;5500â–¼;28;R;No Category;-5.8;-6.9;1800;;1;0;0;0
2144;KORD;10.0;8;0;110;>6000;10;C;No Category;7.9;1.4;99999;;1;0;0;0
2147;KORD;10.0;8;0;100;>6000;10;C;No Category;8.0;0.0;99999;;1;0;0;0
2149;KJFK;10.0;11;0;10;>6000;31;L;No Category;5.5;9.5;99999;;1;0;0;1
2149;KJFK;10.0;11;0;10;>6000;31;R;No Category;5.5;9.5;99999;;1;0;0;1
2150;KSFO;8.0;9;0;160;>6000;28;R;No Category;-4.5;-7.8;1900;-RA;1;0;0;0
2151;KATL;10.0;3;0;230;>6000;26;L;No ILS;2.6;-1.5;99999;;0;0;0;1
2151;KATL;10.0;3;0;230;>6000;27;L;No ILS;2.3;-1.9;99999;;0;0;0;1
2151;KATL;10.0;3;0;230;>6000;28;;No ILS;1.9;-2.3;99999;;0;0;0;1
2154;KSFO;10.0;10;0;160;>6000;28;R;No Category;-5.0;-8.7;4500;;1;0;0;0
2155;KATL;10.0;3;0;230;>6000;26;R;No ILS;2.6;-1.5;99999;;0;0;0;1
2155;KATL;10.0;3;0;230;>6000;27;L;No ILS;2.3;-1.9;99999;;0;0;0;1
2155;KATL;10.0;3;0;230;>6000;28;;No ILS;1.9;-2.3;99999;;0;0;0;1
2156;KORD;10.0;9;0;100;>6000;10;C;No Category;9.0;0.0;99999;;1;0;0;1
2156;KORD;10.0;9;0;100;>6000;10;R;No Category;9.0;0.0;99999;;1;0;0;1
2159;KORD;10.0;8;0;70;>6000;10;C;No Category;6.9;-4.0;99999;;1;0;0;1
2159;KORD;10.0;8;0;70;>6000;10;R;No Category;6.9;-4.0;99999;;1;0;0;1
2162;KSFO;10.0;11;0;120;>6000;28;R;No Category;-10.3;-3.8;3500;;1;0;0;0
2163;KATL;10.0;4;0;240;>6000;26;R;No ILS;3.8;-1.4;99999;;0;0;0;1
2163;KATL;10.0;4;0;240;>6000;27;L;No ILS;3.5;-2.0;99999;;0;0;0;1
2163;KATL;10.0;4;0;240;>6000;28;;No ILS;3.1;-2.6;99999;;0;0;0;1
2166;KATL;10.0;4;0;220;>6000;26;R;No ILS;3.1;-2.6;99999;;0;0;0;1
2166;KATL;10.0;4;0;220;>6000;27;L;No ILS;2.6;-3.1;99999;;0;0;0;1
2166;KATL;10.0;4;0;220;>6000;28;;No ILS;2.0;-3.5;99999;;0;0;0;1
2168;KORD;10.0;8;0;90;>6000;10;C;No Category;7.9;-1.4;25000;;1;0;0;1
2168;KORD;10.0;8;0;90;>6000;10;R;No Category;7.9;-1.4;25000;;1;0;0;1
2169;KSFO;10.0;10;0;140;>6000;19;L;No Category;6.4;-7.7;4200;;1;0;0;0
2170;KATL;10.0;4;0;250;>6000;26;R;No ILS;3.9;-0.7;99999;;0;0;0;1
2170;KATL;10.0;4;0;250;>6000;27;L;No ILS;3.8;-1.4;99999;;0;0;0;1
2170;KATL;10.0;4;0;250;>6000;28;;No ILS;3.5;-2.0;99999;;0;0;0;1
2173;KSFO;10.0;10;0;130;>6000;19;L;No Category;5.0;-8.7;3000;;1;0;0;0
2174;KORD;10.0;8;0;90;>6000;10;C;No Category;7.9;-1.4;99999;;1;0;0;1
2174;KORD;10.0;8;0;90;>6000;10;R;No Category;7.9;-1.4;99999;;1;0;0;1
2176;KATL;10.0;7;0;280;>6000;26;L;No ILS;6.6;2.4;99999;;0;0;0;1
2176;KATL;10.0;7;0;280;>6000;27;L;No ILS;6.9;1.2;99999;;0;0;0;1
2176;KATL;10.0;7;0;280;>6000;28;;No ILS;7.0;0.0;99999;;0;0;0;1
2177;KSFO;10.0;15;0;120;>6000;19;L;No Category;5.1;-14.1;2400;-RA;1;0;0;0
2178;KORD;10.0;8;0;90;>6000;10;C;No Category;7.9;-1.4;99999;;1;0;0;1
2178;KORD;10.0;8;0;90;>6000;10;R;No Category;7.9;-1.4;99999;;1;0;0;1
2182;KATL;10.0;8;0;300;>6000;26;R;No ILS;6.1;5.1;99999;;0;0;0;1
2182;KATL;10.0;8;0;300;>6000;27;L;No ILS;6.9;4.0;99999;;0;0;0;1
2182;KATL;10.0;8;0;300;>6000;28;;No ILS;7.5;2.7;99999;;0;0;0;1
2183;KORD;10.0;8;0;40;>6000;10;C;No Category;4.0;-6.9;99999;;1;0;0;1
2183;KORD;10.0;8;0;40;>6000;10;R;No Category;4.0;-6.9;99999;;1;0;0;1
2186;KSFO;10.0;12;0;110;>6000;19;L;No Category;2.1;-11.8;2900;;1;0;0;0
2188;KSFO;10.0;9;17;150;>6000;19;L;No Category;6.9;-5.8;2300;;1;0;0;0
2189;KORD;10.0;7;0;70;>6000;10;C;No Category;6.1;-3.5;99999;;1;0;0;1
2189;KORD;10.0;7;0;70;>6000;10;R;No Category;6.1;-3.5;99999;;1;0;0;1
2193;KATL;10.0;6;0;260;>6000;26;R;No ILS;6.0;0.0;99999;;0;0;0;1
2193;KATL;10.0;6;0;260;>6000;27;L;No ILS;5.9;-1.0;99999;;0;0;0;1
2193;KATL;10.0;6;0;260;>6000;28;;No ILS;5.6;-2.1;99999;;0;0;0;1
2194;KSFO;10.0;15;0;120;>6000;19;L;No Category;5.1;-14.1;2600;;1;0;0;0
2195;KATL;10.0;11;15;220;>6000;26;R;No ILS;8.4;-7.1;99999;;0;0;0;1
2195;KATL;10.0;11;15;220;>6000;27;L;No ILS;7.1;-8.4;99999;;0;0;0;1
2195;KATL;10.0;11;15;220;>6000;28;;No ILS;5.5;-9.5;99999;;0;0;0;1
2197;KORD;10.0;5;0;50;>6000;10;C;No Category;3.2;-3.8;99999;;1;0;0;1
